AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_AREA_BASICA;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;IN_REDE;SG_ENTIDADE_ENSINO_REDE;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_PROGRAMA_IDIOMA;NM_GRAU_PROGRAMA;CD_CONCEITO_PROGRAMA;AN_INICIO_PROGRAMA;AN_INICIO_CURSO;DS_SITUACAO_PROGRAMA;DT_SITUACAO_PROGRAMA;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2018;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;33052018;417;UNICID;UNIVERSIDADE CIDADE DE SÃO PAULO;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;PROFISSIONAL;33052018006P7;FORMAÇÃO DE GESTORES EDUCACIONAIS;MANAGERS OF EDUCATIONAL TRAINING;MESTRADO PROFISSIONAL;3;2015;2015;EM FUNCIONAMENTO;04MAY2015:00:00:00;141138;76415
2018;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;30010012;NI;FDV;FACULDADE DE DIREITO DE VITORIA;NÃO;NA;PARTICULAR;PRIVADO;NÃO INFORMADO;SUDESTE;ES;VITÓRIA;ACADÊMICO;30010012001P7;DIREITO;FUNDAMENTAL RIGHTS AND WARRANTIES;MESTRADO/DOUTORADO;5;2001;2001/2012;EM FUNCIONAMENTO;07MAR2013:00:00:00;141578;76824
2018;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LITERATURA COMPARADA;LITERATURA COMPARADA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018012P7;ESTUDOS LITERÁRIOS;LITERARY STUDIES;MESTRADO;3;2011;2011;EM FUNCIONAMENTO;25FEB2014:00:00:00;141258;76531
2018;CIÊNCIAS HUMANAS;PSICOLOGIA;TRATAMENTO E PREVENÇÃO PSICOLÓGICA;TRATAMENTO E PREVENÇÃO PSICOLÓGICA;NÃO SE APLICA;37;PSICOLOGIA;25002015;11;UNICAP;UNIVERSIDADE CATÓLICA DE PERNAMBUCO;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25002015001P3;PSICOLOGIA CLÍNICA;CLINICAL PSYCHOLOGY;MESTRADO/DOUTORADO;4;1999;1999/2009;EM FUNCIONAMENTO;07AUG2010:00:00:00;141271;76583
2018;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO;COMUNICAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;28001010;578;UFBA;UNIVERSIDADE FEDERAL DA BAHIA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORDESTE;BA;SALVADOR;ACADÊMICO;28001010024P9;COMUNICAÇÃO E CULTURA CONTEMPORÂNEAS;COMUNICAÇÃO AND CONTEMPORARY CULTURE;MESTRADO/DOUTORADO;5;1990;1990/1995;EM FUNCIONAMENTO;11FEB2014:00:00:00;140258;75707
2018;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;25003011;587;UFRPE;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORDESTE;PE;SERRA TALHADA;ACADÊMICO;25003011071P8;BIODIVERSIDADE E CONSERVAÇÃO;BIODIVERSITY AND CONSERVATION;MESTRADO;3;2015;2015;EM FUNCIONAMENTO;09SEP2015:00:00:00;140965;76263
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;42037018;446;UNICRUZ;UNIVERSIDADE DE CRUZ ALTA;SIM;UNIJUÍ;PARTICULAR;PRIVADO;UNIVERSIDADE;SUL;RS;CRUZ ALTA;ACADÊMICO;42037018003P1;ATENÇÃO INTEGRAL À SAÚDE;INTEGRAL HEALTH ATTENTION;MESTRADO;3;2014;2014;EM FUNCIONAMENTO;29APR2014:00:00:00;141149;76464
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;MELHORAMENTO VEGETAL;FITOTECNIA;MELHORAMENTO VEGETAL;42;CIÊNCIAS AGRÁRIAS I;32004010;592;UFLA;UNIVERSIDADE FEDERAL DE LAVRAS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;MG;LAVRAS;ACADÊMICO;32004010006P1;GENÉTICA E MELHORAMENTO DE PLANTAS;PLANT GENETICS AND BREEDING;MESTRADO/DOUTORADO;7;1986;1986/1995;EM FUNCIONAMENTO;07AUG2010:00:00:00;139779;75330
2018;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA;ASTRONOMIA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;33010013;NI;INPE;INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS;NÃO;NA;FEDERAL;PÚBLICO;NÃO INFORMADO;SUDESTE;SP;SÃO JOSÉ DOS CAMPOS;ACADÊMICO;33010013010P4;ASTROFÍSICA;INPE'S ASTROPHYSICS GRADUATE COURSE;MESTRADO/DOUTORADO;4;1994;1994/1994;EM FUNCIONAMENTO;11MAR2014:00:00:00;140149;75618
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;25020013;3984;UNIVASF;UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORDESTE;PE;PETROLINA;ACADÊMICO;25020013005P0;CIÊNCIAS DA SAÚDE E BIOLÓGICAS;BIOLOGICAL AND HEALTH SCIENCES;MESTRADO;4;2013;2013;EM FUNCIONAMENTO;12JUL2013:00:00:00;140307;75751
2018;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;22003010;29;UECE;UNIVERSIDADE ESTADUAL DO CEARÁ;SIM;"UNICATÓLICA;UESPI;CESMAC";ESTADUAL;PÚBLICO;UNIVERSIDADE;NORDESTE;CE;FORTALEZA;PROFISSIONAL;22003010028P7;BIOTECNOLOGIA EM SAÚDE HUMANA E ANIMAL;BIOTECHNOLOGY IN HUMAN AND ANIMAL HEALTH;MESTRADO PROFISSIONAL;4;2015;2015;EM FUNCIONAMENTO;21SEP2015:00:00:00;140269;75713
2018;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;53022017;NI;FEPECS;FUNDAÇÃO DE ENSINO E PESQUISA EM CIÊNCIAS DA SAÚDE;NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;CENTRO-OESTE;DF;BRASÍLIA;PROFISSIONAL;53022017001P6;CIÊNCIAS PARA A SAÚDE;PROFESSIONAL MASTER FOR SCIENCES FOR HEALTH;MESTRADO PROFISSIONAL;3;2012;2012;EM FUNCIONAMENTO;12DEC2013:00:00:00;141449;76728
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;52001016;584;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÂNIA;ACADÊMICO;52001016057P9;DIREITOS HUMANOS;INTERDISCIPLINAR POST-GRADUATION PROGRAM ON HUMAN RIGHTS OF UNIVERSITY FEDERAL OF GOIÁS;MESTRADO;4;2012;2012;EM FUNCIONAMENTO;21MAR2013:00:00:00;140031;75585
2018;ENGENHARIAS;ENGENHARIA SANITÁRIA;ENGENHARIA SANITÁRIA;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;32007019;6;UFOP;UNIVERSIDADE FEDERAL DE OURO PRETO;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;MG;OURO PRETO;ACADÊMICO;32007019011P0;ENGENHARIA AMBIENTAL;ENVIRONMENTAL ENGINEERING;MESTRADO/DOUTORADO;5;2001;2001/2012;EM FUNCIONAMENTO;20DEC2013:00:00:00;140985;76254
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;31010016;NI;FIOCRUZ;FUNDACAO OSWALDO CRUZ (FIOCRUZ);NÃO;NA;FEDERAL;PÚBLICO;NÃO INFORMADO;SUDESTE;RJ;RIO DE JANEIRO;ACADÊMICO;31010016150P5;DIVULGAÇÃO DA CIÊNCIA, TECNOLOGIA E SAÚDE;MASTER IN COMMUNICATION OF SCIENCE, TECHNOLOGY AND HEALTH;MESTRADO;3;2016;2016;EM FUNCIONAMENTO;03FEB2016:00:00:00;135529;71626
2018;CIÊNCIAS DA SAÚDE;MEDICINA;MEDICINA;NÃO SE APLICA;NÃO SE APLICA;15;MEDICINA I;33026017;93;FMJ;FACULDADE DE MEDICINA DE JUNDIAÍ;NÃO;NA;MUNICIPAL;PÚBLICO;FACULDADE;SUDESTE;SP;JUNDIAÍ;ACADÊMICO;33026017001P5;CIÊNCIAS DA SAÚDE;HEALTH SCIENCES;MESTRADO/DOUTORADO;3;2011;2011/2016;EM FUNCIONAMENTO;30JAN2013:00:00:00;135734;71811
2018;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;CIÊNCIA DA COMPUTAÇÃO;33009015;591;UNIFESP;UNIVERSIDADE FEDERAL DE SÃO PAULO;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SÃO JOSÉ DOS CAMPOS;ACADÊMICO;33009015079P0;CIÊNCIA DA COMPUTAÇÃO;COMPUTER SCIENCE;MESTRADO/DOUTORADO;4;2012;2012/2015;EM FUNCIONAMENTO;16FEB2014:00:00:00;136151;72176
2018;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010145P8;CIÊNCIA AMBIENTAL;ENVIRONMENTAL SCIENCE;MESTRADO/DOUTORADO;7;1990;1990/1999;EM FUNCIONAMENTO;11OCT2013:00:00:00;136320;72345
2018;ENGENHARIAS;ENGENHARIA MECÂNICA;ENGENHARIA MECÂNICA;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;ACADÊMICO;31004016044P4;ENGENHARIA MECÂNICA;MECHANICAL ENGINEERING;MESTRADO/DOUTORADO;3;2006;2006/2010;EM FUNCIONAMENTO;04OCT2010:00:00:00;135401;71460
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;51005018;4504;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;CENTRO-OESTE;MS;DOURADOS;ACADÊMICO;51005018170P2;FRONTEIRAS E DIREITOS HUMANOS;FRONTIERS AND HUMAN RIGHTS;MESTRADO;3;2016;2016;EM FUNCIONAMENTO;22MAR2016:00:00:00;136319;72344
2018;CIÊNCIAS DA SAÚDE;MEDICINA;CANCEROLOGIA;CLÍNICA MÉDICA;CANCEROLOGIA;15;MEDICINA I;31061010;NI;INCA;INSTITUTO NACIONAL DE CÂNCER JOSÉ ALENCAR GOMES DA SILVA;NÃO;NA;FEDERAL;PÚBLICO;NÃO INFORMADO;SUDESTE;RJ;RIO DE JANEIRO;ACADÊMICO;31061010001P9;ONCOLOGIA;ONCOLOGY;MESTRADO/DOUTORADO;5;2005;2005/2005;EM FUNCIONAMENTO;13SEP2012:00:00:00;136331;72356
2018;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM DE SAÚDE PÚBLICA;ENFERMAGEM DE SAÚDE PÚBLICA;NÃO SE APLICA;20;ENFERMAGEM;40015017;609;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANA;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUL;PR;FOZ DO IGUAÇU;ACADÊMICO;40015017071P5;SAÚDE PÚBLICA EM REGIÃO DE FRONTEIRA;PUBLIC HEALTH IN BORDER REGION;MESTRADO;3;2015;2015;EM FUNCIONAMENTO;25AUG2015:00:00:00;135577;71634
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;24001015;NI;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );NÃO;NA;FEDERAL;PÚBLICO;NÃO INFORMADO;NORDESTE;PB;JOÃO PESSOA;ACADÊMICO;24001015065P2;DIREITOS HUMANOS, CIDADANIA E POLÍTICAS PÚBLICAS;HUMAN RIGHTS, CITIZENSHIP AND PUBLIC POLITICS PROGRAM OF POS-GRADUATION;MESTRADO;4;2012;2012;EM FUNCIONAMENTO;02JUL2012:00:00:00;136322;72347
2018;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL;PLANEJAMENTO URBANO E REGIONAL;NÃO SE APLICA;NÃO SE APLICA;30;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;31032010;1153;UCAM;UNIVERSIDADE CÂNDIDO MENDES;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;PROFISSIONAL;31032010007P8;PLANEJAMENTO REGIONAL E GESTÃO DA CIDADE;REGIONAL PLANNING AND MANAGEMENT OF THE CITY;MESTRADO PROFISSIONAL;4;2001;2001;EM FUNCIONAMENTO;10JUL2013:00:00:00;136214;72259
2018;CIÊNCIAS DA SAÚDE;MEDICINA;MEDICINA;NÃO SE APLICA;NÃO SE APLICA;15;MEDICINA I;33002029;NI;USP/RP;UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUDESTE;SP;RIBEIRÃO PRETO;PROFISSIONAL;33002029049P4;CIÊNCIAS DAS IMAGENS E FÍSICA MÉDICA;IMAGING SCIENCES AND MEDICAL PHYSICS;MESTRADO PROFISSIONAL;4;2014;2014;EM FUNCIONAMENTO;19FEB2014:00:00:00;138945;74762
2018;MULTIDISCIPLINAR;MATERIAIS;MATERIAIS;NÃO SE APLICA;NÃO SE APLICA;47;MATERIAIS;51001012;694;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;CENTRO-OESTE;MS;CAMPO GRANDE;ACADÊMICO;51001012170P7;CIÊNCIA DOS MATERIAIS;MATERIALS SCIENCE;MESTRADO;4;2016;2016;EM FUNCIONAMENTO;20JAN2016:00:00:00;138985;74782
2018;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOBIOLOGIA;PSICOLOGIA FISIOLÓGICA;PSICOBIOLOGIA;37;PSICOLOGIA;33002029;NI;USP/RP;UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUDESTE;SP;RIBEIRÃO PRETO;ACADÊMICO;33002029020P6;PSICOBIOLOGIA;PSYCHOBIOLOGY;MESTRADO/DOUTORADO;6;1984;1984/1989;EM FUNCIONAMENTO;26OCT2012:00:00:00;137546;73439
2018;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO DE EMPRESAS;ADMINISTRAÇÃO DE EMPRESAS;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010085P5;ADMINISTRAÇÃO;GRADUATE PROGRAM IN ADMINISTRATION;MESTRADO/DOUTORADO;7;1975;1975/1975;EM FUNCIONAMENTO;16APR2012:00:00:00;138884;74661
2018;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;30001013;573;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;ES;VITÓRIA;ACADÊMICO;30001013035P3;CIÊNCIAS SOCIAIS;SOCIAL SCIENCES;MESTRADO/DOUTORADO;4;2009;2009/2018;EM FUNCIONAMENTO;16NOV2013:00:00:00;139048;74793
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;15021017;NI;FSCMPA;FUNDAÇAO SANTA CASA DE MISERICÓRDIA DO PARÁ;NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;NORTE;PA;BELÉM;PROFISSIONAL;15021017001P2;GESTÃO E SAÚDE NA AMAZÔNIA;MANAGEMENT AND HEALTH IN THE AMAZON;MESTRADO PROFISSIONAL;3;2012;2012;EM FUNCIONAMENTO;26DEC2012:00:00:00;135076;71137
2018;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;51001012;694;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;CENTRO-OESTE;MS;CAMPO GRANDE;ACADÊMICO;51001012023P4;ADMINISTRAÇÃO;MANAGEMENT;MESTRADO/DOUTORADO;4;2008;2008/2015;EM FUNCIONAMENTO;11JUN2013:00:00:00;135250;71330
2018;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;ZOOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;12002011;NI;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;NÃO;NA;FEDERAL;PÚBLICO;NÃO INFORMADO;NORTE;AM;MANAUS;ACADÊMICO;12002011004P6;CIÊNCIAS BIOLÓGICAS (ENTOMOLOGIA);POSGRADUATE PROGRAMA IN ENTOMOLOGY;MESTRADO/DOUTORADO;5;1976;1976/1976;EM FUNCIONAMENTO;29OCT2012:00:00:00;134758;70884
2018;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;22003010;29;UECE;UNIVERSIDADE ESTADUAL DO CEARÁ;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;NORDESTE;CE;FORTALEZA;ACADÊMICO;22003010006P3;GEOGRAFIA;GRADUATE PROGRAM IN GEOGRAPHY;MESTRADO/DOUTORADO;4;1996;1996/2011;EM FUNCIONAMENTO;23OCT2012:00:00:00;138416;74228
2018;ENGENHARIAS;ENGENHARIA DE MATERIAIS E METALÚRGICA;ENGENHARIA DE MATERIAIS E METALÚRGICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;42001013;581;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;PROFISSIONAL;42001013086P0;ENGENHARIA DE MINAS, METALÚRGICA E DE MATERIAIS;MINNING, MATERIALS AND METALLURGICAL ENGINEERING;MESTRADO PROFISSIONAL;2;2006;2006;EM DESATIVACAO;28DEC2017:00:00:00;139783;75332
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;28001010;578;UFBA;UNIVERSIDADE FEDERAL DA BAHIA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORDESTE;BA;SALVADOR;ACADÊMICO;28001010056P8;ESTUDOS INTERDISCIPLINARES SOBRE MULHERES, GÊNERO E FEMINISMO;GRADUATE PROGRAM ON INTERDISCIPLINARY STUDIES ON WOMEN, GENDER, AND FEMINISMS;MESTRADO/DOUTORADO;4;2006;2006/2006;EM FUNCIONAMENTO;01NOV2013:00:00:00;140800;76101
2018;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;ARQUITETURA E URBANISMO;NÃO SE APLICA;NÃO SE APLICA;29;ARQUITETURA, URBANISMO E DESIGN;23001011;570;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORDESTE;RN;NATAL;ACADÊMICO;23001011024P1;ARQUITETURA E URBANISMO;ARCHITECTURE AND URBANISM;MESTRADO/DOUTORADO;4;1999;1999/2007;EM FUNCIONAMENTO;01JUN2010:00:00:00;136687;72703
2018;CIÊNCIAS AGRÁRIAS;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;ENGENHARIA DE ALIMENTOS;ENGENHARIA DE ALIMENTOS;NÃO SE APLICA;25;CIÊNCIA DE ALIMENTOS;40001016;571;UFPR;UNIVERSIDADE FEDERAL DO PARANÁ;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;PR;CURITIBA;ACADÊMICO;40001016019P6;ENGENHARIA DE ALIMENTOS;GRADUATE PROGRAM IN FOOD ENGINEERING;MESTRADO/DOUTORADO;5;1983;1983/2000;EM FUNCIONAMENTO;17OCT2012:00:00:00;136252;72297
2018;ENGENHARIAS;ENGENHARIA CIVIL;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;28001010;578;UFBA;UNIVERSIDADE FEDERAL DA BAHIA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORDESTE;BA;SALVADOR;ACADÊMICO;28001010038P0;ENGENHARIA CIVIL;CIVIL ENGINEERING;MESTRADO;4;1997;1997;EM FUNCIONAMENTO;17JAN2014:00:00:00;135308;71388
2018;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;ECONOMIA;NÃO SE APLICA;NÃO SE APLICA;28;ECONOMIA;33014019;NI;FGV/SP;FUNDAÇÃO GETÚLIO VARGAS (SP);NÃO;NA;PARTICULAR;PRIVADO;NÃO INFORMADO;SUDESTE;SP;SÃO PAULO;PROFISSIONAL;33014019005P6;ECONOMIA;PROFESSIONAL MASTER IN ECONOMICS;MESTRADO PROFISSIONAL;5;2003;2003;EM FUNCIONAMENTO;18NOV2010:00:00:00;134950;71076
2018;CIÊNCIAS DA SAÚDE;MEDICINA;PNEUMOLOGIA;CLÍNICA MÉDICA;PNEUMOLOGIA;15;MEDICINA I;42001013;581;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;ACADÊMICO;42001013020P0;CIÊNCIAS PNEUMOLÓGICAS;POST-GRADUATE PROGRAM IN CIÊNCIAS PNEUMOLÓGICAS;MESTRADO/DOUTORADO;3;1972;1972/1988;EM FUNCIONAMENTO;24FEB2014:00:00:00;135288;71371
2018;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;RJ;SÃO GONÇALO;ACADÊMICO;31004016058P5;EDUCAÇÃO - PROCESSOS FORMATIVOS E DESIGUALDADES SOCIAIS;FORMATION PROCESSES AND SOCIAL INEQUALITIES;MESTRADO;4;2009;2009;EM FUNCIONAMENTO;26APR2013:00:00:00;134733;70859
2018;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;CLÍNICA ODONTOLÓGICA;CLÍNICA ODONTOLÓGICA;NÃO SE APLICA;18;ODONTOLOGIA;20009011;823;UNICEUMA;UNIVERSIDADE CEUMA;SIM;UFU;PARTICULAR;PRIVADO;UNIVERSIDADE;NORDESTE;MA;SÃO LUÍS;ACADÊMICO;20009011040P0;ODONTOLOGIA;POST-GRADUATE IN DENTISTRY;DOUTORADO;4;2018;2018;EM FUNCIONAMENTO;07MAY2018:00:00:00;135202;71287
2018;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LITERATURA BRASILEIRA;LITERATURA BRASILEIRA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;ACADÊMICO;31004016009P4;LETRAS;LETTERS;MESTRADO/DOUTORADO;5;1988;1988/1993;EM FUNCIONAMENTO;07AUG2010:00:00:00;134676;70802
2018;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;40001016;571;UFPR;UNIVERSIDADE FEDERAL DO PARANÁ;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;PR;PALOTINA;ACADÊMICO;40001016083P6;BIOTECNOLOGIA;AGRICULTURAL BIOPRODUCTS TECHNOLOGIES;MESTRADO;3;2015;2015;EM FUNCIONAMENTO;26JAN2015:00:00:00;134843;70969
